group,mean_r,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99,sample_100
0,0.028990923173325907,0.03401537402865931,0.02588552771483483,0.01595453392140223,0.026225633409375376,0.038016804478465595,0.025649472422009843,0.032903134760834944,0.02504649528778021,0.010907883800019915,0.027847000237188512,0.032100986695963056,0.03434350270259282,0.022630820523241474,0.0305504759435781,0.033357892774763934,0.03970156149907815,0.018556730540568278,0.03738383934540941,0.013251044111668522,0.04267153596666251,0.043365374293117834,-0.002177927300762751,0.018425180751146283,0.01558029844738029,0.03530280914916427,0.035536880920128154,0.02319906683326843,0.015363319453063922,0.045214767327300814,0.02988543415047785,0.028158084088751187,0.02725071878988855,0.003982452569394938,0.031010665580884646,0.03661502901813988,0.021704100689760357,0.01826875028890275,0.008874126785550846,0.0310656647622193,0.04016694949754106,0.030757469223100062,0.025364752861906422,0.039238991429820465,0.037056095494364345,0.027547666452851546,0.038977090093980926,0.03357860623829563,0.038710607269310776,0.033004801267694756,0.019533993803590586,0.01322386946835482,0.02478708964591726,0.011423673196265607,0.04171173172326412,0.019848286163905333,0.03420714066662387,0.034211643277716496,0.043429446806090614,0.025304516116171193,0.026859823645198646,0.02732685192561266,0.03430450953355365,0.038036299407744195,0.022033832581934996,0.021469063483122074,0.01468394911008136,0.03216654057808693,0.012800713540017227,0.03223961015500863,0.021986756301680142,0.01234798476620461,0.014801989410345334,0.039965705351140815,0.040616632665039044,0.03428622730910947,0.027909575750750135,0.043705403845092375,0.043733723532303335,0.03066660328297784,0.019306800536161586,0.03757757624057278,0.034395090281460136,0.0409721290983258,0.0346646480021511,0.012726091163961801,0.029992645413309506,0.03942863951815853,0.04491151087900132,0.012676539519495232,0.04141881388504972,0.04061588741178407,0.04727228025210663,0.03727594639799996,0.05744795374031835,0.03907210255918484,0.01886135046959389,0.03593108893701733,0.017181311096897644,0.02507860631940821,0.014634041976988551
0,0.02838925328240671,0.03519258165800434,0.023052722867475707,0.016235149891267245,0.016565985684764882,0.027125346725159344,0.02053431830398589,0.018301335564170906,0.03459314844924576,0.026745534242071763,0.01471067371871728,0.030263987569974376,0.028704781160898928,0.033822254343458584,0.015401636012359997,0.02944562606213355,0.0339913018805524,0.03313163191482139,0.0011042122513075792,0.027561824531320403,0.0305898906873603,0.030698507062025822,0.030720457480933067,0.02356008702742443,0.03110837356475779,0.024992415613340195,0.024987659639533828,0.007969734078927562,0.03164385512207187,0.03666839098497611,0.02377503836284223,0.045474823915930315,0.030589538183635925,0.01209512165663126,0.0356562249943264,0.021257339537054484,0.020064730831943253,0.04045129148372471,0.02860132949757515,0.01542606328925406,0.03875479930445018,0.02342347125188329,0.03350923049900802,0.037124897371840375,0.0344180945805195,0.036285861540421904,0.02704938943350802,0.0595937896108545,0.02528159695800165,0.03653442136112781,0.03166084099577464,0.04004066267478937,0.027846167912516297,0.03636359945603837,0.027184397758780433,0.022924736192731787,0.03022961579544019,0.02698518693379232,0.04089945590687314,0.03812811415072848,0.02504997797523131,0.02841852611792722,0.05046348849189074,0.03168532131432818,0.02325643669356029,0.01952741773867603,0.022039559671844948,0.03236718683776939,0.04066173566541424,0.03797118700824667,0.03361381353554061,0.03613025027237731,0.025819317671242275,0.027221264893579716,0.03011579506435772,0.043332379098996746,0.03648708824590591,0.01915387608285219,0.036396874109563576,0.023928522192705096,0.027041873250280478,0.028526577565483317,0.02521161736582226,0.02235448919770984,0.04625551295893353,0.007737597961903955,0.020152194662978185,0.018234579073685156,0.008500928666456752,0.02013936517259841,0.036781074879687,0.013597465862603027,0.024653108527467563,0.03414559438623405,0.017356217101145745,0.0319290033029758,0.05529726579391111,0.03680118734125614,0.023133099363835147,0.01418117653569008,0.016202125052963624
0,0.031216549074317704,0.018223750471243708,0.027077874341189818,0.038508257324358815,0.03542894431038631,0.012141569331736001,0.04850247794800716,0.048384835220497656,0.0375014552448599,0.019385466226657815,0.029029807636725826,0.013235729244144987,0.044037427615174846,0.018708918314729518,9.204657568285049e-05,0.0316529762387194,0.02886473184125608,0.03308580711845237,0.03256480794095917,0.029373975238496747,0.03297716476180165,0.02556423038272109,0.010764347384284379,0.01835156061289024,0.01576975705056863,0.026997740212034296,0.01858066513474567,0.013003798078120889,0.039434088122478346,0.02310856507973375,0.03453946425544137,0.025342698834045937,0.04583640218278819,0.016396213369979578,0.036049204529162146,0.03694677816344928,0.020337949054711868,0.03854685502329187,0.03834222000658172,0.022974394313083794,0.032319717635789474,0.018646608382393043,0.04991338499755875,0.04530522952477558,0.042557807415125416,0.024390593888089347,0.02506557000443558,0.029494984225853546,0.04546843307999539,0.0212585499368187,0.0368719209653521,0.02813277868366941,0.03609972944772733,0.030846574457184205,0.031166655870954206,0.02707446555027747,0.011927435698837273,0.05142792552306678,0.038858698054804984,0.02800102230419902,0.011755202792568736,0.04272257398337636,0.030485841048415188,0.012463949287940167,0.03133462412857423,0.04017606206425982,0.04287695651381005,0.03154965257663976,0.028400800378087704,0.04444088145945291,0.018999147880139358,0.03133188319410413,0.041812942307051085,0.041807291803067075,0.019886122788944062,0.036298753230610964,0.06369777112774538,0.034178571999846384,0.03440792278867075,0.036074056987263785,0.029144236573973307,0.04287058645422691,0.044881337227857934,0.03816660565041076,0.03453913424336959,0.045594398119158386,0.03658465785332348,0.02669927216681344,0.022216792095005263,0.02648435668964718,0.04682891788592594,0.008187563929456753,0.03642606872028516,0.03535107805075336,0.03300165966339076,0.023629754236035343,0.023982840273872645,0.043429553858606404,0.045189238884355054,0.03621758514957056,0.02703522098306297
0,0.029989729714652226,0.022622871187543712,0.04095365262569596,0.038107604855538935,0.04015714495036403,0.02255336352415749,0.024561430269795518,0.042931483759023385,0.0423580126065212,0.03366386029635497,0.029648146992339825,0.03418900180208587,0.032733270063139606,0.024566558529274498,0.02544068822575783,0.030373785865376878,0.01408146941617507,0.026437701772339645,0.03507760210023804,0.011887127533215653,0.031551049136410894,0.023963327887926142,0.023245788373210115,0.006958291044130666,0.04026076830331501,0.019899793508192452,0.02161812085513773,0.02359651658589065,0.039081149461484985,0.04141664342518481,0.023344538705522427,0.04572598327747611,0.029803347960507636,0.04251128140487931,0.03815718343530197,0.009379147307530394,0.031663469067483324,0.020886764188192953,0.024838756555892967,0.0341815592627778,0.03189004358024604,0.0190618936438442,0.032974121800238655,0.02853586055549031,0.042550229571682405,0.03224388863587948,0.025726592193413923,0.03408581776575554,0.035737995575394886,0.02211897927415208,0.04399371783887653,0.024534111074913746,0.0437078062613542,0.017776868156241438,0.022065250169606216,0.017925660945623235,0.019625181345964447,0.03525797115810013,0.04628188075080346,0.03444534889343538,0.029219049639640324,0.03293310522459015,0.01630807087397035,0.03251998656503649,0.033174303432152705,0.04827620695338056,0.039467634055966566,0.033681832649413,0.014331103065591468,0.059120094388003114,0.02635797954525364,0.006188778870786362,0.028071851187143,0.0180713758224076,0.02945741996808344,0.017430553656592393,0.01967980453341876,0.024478602746175287,0.006144285107760512,0.026207790185702,0.049246926526645016,0.030540863099758724,0.044061351974880016,0.03520483594021661,0.03325363684362396,0.019350487579872233,0.03611354886254151,0.035834126431700156,0.01575874183558526,0.01573662385012364,0.03894171960390413,0.048636254080586416,0.02956851813616008,0.021898257997214378,0.05795391305481734,0.0439205146012084,0.028420020804304183,0.02522558057910931,0.030514286189966374,0.02218083474847151,0.040524624941062716
0,0.029283954258854213,0.025252557282938376,0.016520335153561834,0.03638919781097327,0.029681729325569558,0.011592719299671001,0.04403539052945778,0.02194814797613017,0.013370859649177096,0.028760740651772282,0.036356105531952704,0.007319737504916345,0.016445588238035165,0.03677648857171479,0.03798407607241844,0.002997818196214655,0.035413059409483826,0.03873748880549673,0.021110290998823864,0.026160889661361424,0.02714618940552419,0.03924402190599498,0.02469064946930135,0.04553260911719628,0.05215645352948618,0.03356480978880194,0.029437732038390563,0.024970535189097285,0.02800122334068497,0.01683149089216582,0.03517603128858744,0.026738738055918542,0.039296512690846774,0.027664619557292235,0.04342647715497772,0.03085989502198633,0.039627386080288506,0.045880889313503384,0.027971391116865914,0.04878901167264291,0.03313004761931903,0.02992910633895532,0.028592960883771987,0.020635205849612925,0.023122866776319414,0.04635210570142999,0.04358590495927285,0.036826218103873286,0.02132980897014712,0.04073059199106774,0.03275079111850732,0.02491351836217131,0.022336606865796346,0.02530337193165091,0.03858603572018946,0.028113441314513744,0.03048460343779307,0.017295723914987862,0.02852310685015516,0.043391631122330306,0.04000433372933143,0.018498005429092503,0.03345504120189449,0.04835477072524653,0.02985714194745992,0.02139741329894112,0.025533336592998314,0.025648871015972147,0.024606760236098583,0.03168995388623281,0.03577114998954701,0.01758144255071304,0.020122367893789496,0.03817386863043357,0.02572162090581897,0.019588041772069357,0.032720791600344114,0.019437151260514523,0.003987101791054576,0.023038028408507265,0.03129655301236511,0.034275145061977486,0.03464758859686935,0.021180399591817528,0.017816741311534948,0.045061919247463306,0.02939981993705573,0.030170308636595474,0.03234560387732656,0.011368640145320387,0.022602637878443806,0.02549910191176627,0.030136450337208288,0.036185897672721755,0.027604670395776302,0.025295592170959807,0.025863807780581408,0.024575694600798247,0.03240274787557451,0.026482226871018262,0.039203150975098966
0,0.029652450256613748,0.029029727572022955,0.04134698613776518,0.042400891213226696,0.03985511575272146,0.03294811124110929,0.039577134321481425,0.02542620956057496,0.04604078984157088,0.016247486283783925,0.04128485576959077,0.034752316245512616,0.036030155668398144,0.04676476791085847,0.01669256335390354,0.015036838182268895,0.033823294383148655,0.03606650287625614,0.020054932679503923,0.032070170294674814,0.029261140549227408,0.030736172594081162,0.027743742497766496,0.0155731536261794,0.03406584082821064,0.01975946516562603,0.04465366370511796,0.018686004350698487,0.027220953243949166,0.02837085691853777,0.04416940964581827,0.026690685293517542,0.02713646006914868,0.037687739159232084,0.028187134418790033,0.04391268812759703,0.045751607496008526,0.027238838052775875,0.011450292366412457,0.023933829876059718,0.028880672646790215,0.04119109708905851,0.025254555688430158,0.03583393432632486,0.019654197645680656,0.021005833714127176,0.01882643093528214,0.01565283937793374,0.034047909706926824,0.029693789809005038,0.03035502313145657,0.033697405756884846,0.020694417147424385,0.020040846455749585,0.03669604081363337,0.050323987165074545,0.013843838714921414,0.04061869786547147,0.012453890438848696,0.038458741365181306,0.030414339745266156,0.01716458088550686,0.029258156071566663,0.027648395503653937,0.029359887682322994,0.03050453110034481,0.04423677434084592,0.030997072544764814,0.030583659670898142,0.03333113274053324,0.042972111673770984,0.03448874679351161,0.03131260683198247,0.025036825296975467,0.021894089885496328,0.036447247248402044,0.00529967143683709,0.02759227543883165,0.026119394838028297,0.024212141243823104,0.04488610246175205,0.019057929258945498,0.03952223851443035,0.02963034909914081,0.022283025214424178,0.033868141901121286,0.014516833581313168,0.03246550797923267,0.028312240263179547,0.010925048359243971,0.020377490001102443,0.025794843562801994,0.01749134557213076,0.03444878509636134,0.027923414702741435,0.03904142231074799,0.02476136752606454,0.04260255673240788,0.031139370213719472,0.024063213643360393,0.03835748162645764
0,0.03133990574151263,0.017983378782672452,0.03814362807445387,0.030265076580361667,0.015675249947464824,0.037442852452976495,0.03888755000130872,0.035380372507740246,0.01747206293112379,0.05041169374108617,0.013779058134666781,0.03077428072858939,0.03391910082522787,0.03272797812988772,0.03711652470792505,0.026494858789141342,0.017383684345486032,0.03236736987878477,0.03153728402212512,0.03105375291772309,0.03829058177091465,0.03021282649603344,0.02175411287935046,0.030572815133216125,0.040070156477733786,0.023031347385449517,0.0431809165209813,0.03093765013851793,0.03197622113690332,0.02221561713570012,0.05489326857159493,0.045269081183380015,0.06475242969683215,0.013996910591848388,0.028524518820741255,0.030190813350294124,0.027845189228879054,0.031477354723227484,0.02998313510901852,0.03526654026349336,0.04206055220014654,0.010259846066719442,0.046728328950291026,0.019339378734342078,0.022234279143352367,0.031150450798370824,0.015168963659841023,0.023857127050392973,0.03863842564256756,0.033442017452964344,0.03049185346318763,0.04353073794305919,0.03211797154505621,0.021644675918597457,0.030363821289887113,0.05036790840361842,0.036205090386077575,0.032307256820577966,0.039681810670305115,0.03434032544806998,0.039820393127523404,0.03946034518718601,0.03687879271648119,0.029799353992834465,0.04518087826809421,0.03561149961343643,0.01867767123511132,0.03666339101762774,0.020830606940125472,0.03168726537275416,0.029987429076290286,0.030435678810724752,0.02737205553307792,0.04883994376784902,0.02047138509414447,0.023961632833144276,0.02808803150988159,0.031462027511813866,0.03932847357026241,0.008496060166250766,0.030879784401291615,0.041350761975924334,0.012249471730208083,0.023505726844259816,0.024668730547676054,0.03428791453189238,0.03215315045065705,0.03583989109839539,0.041141549366613975,0.02670064254738287,0.02921058055769433,0.027094242667598568,0.019793844517421375,0.02413787852951352,0.016627733217596884,0.03564788826658792,0.03576771600907599,0.05757067768492781,0.019312969375500456,0.03990794527915829,0.025900493506992365
0,0.031115460196707113,0.03718925123678437,0.030106333149855523,0.033692322632291126,0.03551200728209372,0.0478583738058625,0.02476160600560094,0.020685269833470223,0.02265656006739032,0.03831666618239697,0.04453144409888121,0.037166120552965046,0.011873201351162876,0.018469314140498166,0.05362196941496809,0.04155765009811023,0.03446941489998318,0.02103602072669051,0.04744671065233526,0.032303735001722865,0.022196111770756234,0.03188936199509414,0.03404530167794013,0.02796236874768386,0.04531267209845412,0.029701414186684368,0.025244652947260273,0.015454715368166859,0.027213634881128823,0.0423064213804431,0.03472757999251054,0.03377184936460286,0.025704260588303142,0.014992361074556058,0.03927074999488917,0.032927966931390835,0.022599963450661648,0.03996413144760751,0.038195525157614534,0.022280190330603033,0.03002679597532295,0.04130064825222569,0.020980498164177505,0.012942112014823582,0.03338150712405171,0.03348769654076124,0.014385210350446221,0.024772056877722656,0.03280107978306126,0.01994413439023226,0.020823685403362983,0.02043986365245975,0.0292924969099337,0.032379168084388725,0.041888302996569995,0.019157629294232772,0.03726972679427913,0.012284381818222636,0.04461275994781137,0.031451050256206314,0.03140661016694092,0.03389867174950653,0.029208225045828675,0.03342046714105936,0.024941036412113104,0.02581890950313899,0.03916808378136668,0.04399757191580449,0.04636584124703315,0.04767005146022123,0.021552631594882445,0.024085023672363592,0.02550003855614763,0.03155651754168003,0.041380432299667036,0.039364584625741515,0.020023361153016964,0.02448370015022771,0.04091419448098573,0.04787752129713206,0.03099659105067905,0.025215149191835897,0.03482834598502327,0.04124636600276198,0.044052115298196054,0.030297849395345237,0.006258649237082407,0.0289679314396195,0.0288839119363427,0.024676352898915385,0.029274764228627535,0.013670084616804145,0.04904791853073169,0.04566444162142866,0.036421970393348706,0.0027553724716926804,0.036171903690217826,0.03115673533739479,0.02779724559033582,0.04981324422435375,0.029079593585409423
0,0.03081133091066524,0.03640454727996217,0.044959868345089846,0.025941672199308367,0.024640055495161524,0.017999133295404167,0.030335574803065094,0.023442016103067984,0.03795637498043099,0.030662382364668568,0.020315546365045734,0.038302657700931345,0.048948837767631634,0.0248519702627447,0.04051825379438768,0.02852869146646275,0.034931152103749724,0.04763610865642347,0.035650369944641026,0.03444623363386108,0.05150522902805118,0.02831601459399949,0.03311942139599975,0.02630158081972371,0.032645223264966654,0.04111755121594798,0.027052491565704388,0.03361992956566421,0.02203264260902904,0.030256524475389294,0.029985071547621443,0.02475521100840906,0.03602732210233008,0.04571745558024444,0.029468233925763136,0.043626218166543516,0.03555634922008871,0.024711823789490932,0.0394369049403009,0.019130598474016446,0.026503497923262186,0.037727823700031145,0.031533220987249706,0.004685254744481154,0.03549731841806314,0.03554323219158331,0.015936059943670325,0.017119484136701967,0.02691632383140124,0.024740709796306038,0.02856219343221523,0.03026752500406633,0.026849706989173105,0.032840164533832386,0.029303293804125323,0.03985557609877373,0.03528703144866402,0.038484227414483686,0.036119442102695416,0.04441571088186654,0.032969022817862695,0.022947652143343315,0.026186919639371677,0.029895665597583387,0.0330942822224414,0.022013299588235672,0.026414019699454307,0.019142730697737986,0.021093508027355157,0.018664110104369545,0.024204536960574622,0.025539839859457694,0.02765752652765434,0.01885135482072233,0.029675635383746676,0.05161428497908124,0.03607557242809245,0.01965354987721038,0.02805612621636392,0.034874624187921754,0.02716967573942449,0.03328891345161251,0.03874365680689858,0.047895805592854584,0.034611830704558706,0.02899481677160397,0.0225707842178094,0.03428274750298794,0.018356691339192766,0.05351307520797095,0.03030923505297414,0.04369909030467904,0.024170960399157632,0.04643555721522055,0.014067110566071492,0.019645705796465462,0.01856537260486419,0.035925168668258095,0.035476580970598956,0.021296171930300332,0.02444883721047161
0,0.029810813854381557,0.03260508684822126,0.05885919745660968,0.026112812721247814,0.024564411667687944,0.040680621187555346,0.045974811055190426,0.03217077342437874,0.031818312182660194,0.02878501867574961,0.04394053616445894,0.03254719713294472,0.04083706712366873,0.03690043295337038,0.022775096071801393,0.026615599613733908,0.01006016317391967,0.014775398099850935,0.012800121539835625,0.03546109214837645,0.029354441927689153,0.038624881633031495,0.03769046219509761,0.030325543795326967,0.009701362413617236,0.03998498925998765,0.04447079712749273,0.01723355456409164,0.014636480009633267,0.03709856673485879,0.02679568934107611,0.02619731583606869,0.036940692019186705,0.025626107897026802,0.032926255407509875,0.03441930092662258,0.03865285679216636,0.049022112070696955,0.015265362664185088,0.03459927009469052,0.02689423557471353,0.02556582025520371,0.024128461389494045,0.041296007967718554,0.03320282743284854,0.032255081272161285,0.025161828750044454,0.029387814775739252,0.03483391563809889,0.03168236517412588,0.0214590181190736,0.012562805666577893,0.027937047444110064,0.029417569309314832,0.025448325611588142,0.03177100653329935,0.021979097438716802,0.029367161082661384,0.028852315834440024,0.020475003398576278,0.02182012524657762,0.037514155111273664,0.020875284926898767,0.017419087987072923,0.016976650346162213,0.024982382546945747,0.0272830669478756,0.0112151445178365,0.019689872232824545,0.04632868585352195,0.03284867224799278,0.02503409104295609,0.029879596772912433,0.022604633812285335,0.02893686897363824,0.03353371757979873,0.03604076981402407,0.03689046761463602,0.035938979738859615,0.011805984290869764,0.03719238847736268,0.05750352898875037,0.026160316764272086,0.017267246319352163,0.033020345132566006,0.03724844817049319,0.022631339417642116,0.02567149313647956,0.018498666015214417,0.03023768139539963,0.042164821872015916,0.040043913562139405,0.02969415900254663,0.028777212790755395,0.026733582208553847,0.04601265597025343,0.02414892453484823,0.028053679784962097,0.027726706111156366,0.033245122587696505,0.03990341497090852
